,ts_code,symbol,name,area,industry,list_date,pe,pe_ttm,pb,total_mv,circ_mv
917,002463.SZ,002463,沪电股份,江苏,元器件,20100818,66.2739,36.4059,7.9227,3780580.4597,3700724.0979
918,002464.SZ,002464,众应互联,江苏,互联网,20100831,41.0983,64.5288,2.6709,412739.3609,412704.2215
919,002465.SZ,002465,海格通信,广东,通信设备,20100831,52.8375,46.8195,2.6898,2273050.2922,2119443.6812
920,002466.SZ,002466,天齐锂业,四川,小金属,20100831,14.7205,49.7861,3.1866,3238677.812,3231178.8438
921,002467.SZ,002467,二六三,北京,电信运营,20100908,87.161,69.1521,3.7476,749952.6686,639193.1804
922,002468.SZ,002468,申通快递,浙江,仓储物流,20100908,15.2394,20.2217,3.5358,3122836.4186,676823.04
923,002469.SZ,002469,三维工程,山东,建筑工程,20100908,50.8412,44.5534,1.7056,203318.191,187222.9825
924,002470.SZ,002470,金正大,山东,农药化肥,20100908,22.2999,,0.8587,939803.9342,811255.3964
925,002471.SZ,002471,中超控股,江苏,电气设备,20100910,33.6886,,1.5669,287836.0,287175.437
926,002472.SZ,002472,双环传动,浙江,机械基件,20100910,19.0276,35.306,2.4426,371423.3017,300849.6272
927,002473.SZ,002473,圣莱达,浙江,家用电器,20100910,105.6877,,5.0274,127680.0,127680.0
928,002474.SZ,002474,榕基软件,福建,软件服务,20100915,147.233,180.7648,3.4744,513315.0,387154.5728
929,002475.SZ,002475,立讯精密,深圳,元器件,20100915,67.7016,46.6282,10.0687,18432659.9891,18414183.0093
930,002476.SZ,002476,宝莫股份,山东,化工原料,20100915,,,6.0842,436968.0,412518.4352
931,002478.SZ,002478,常宝股份,江苏,钢加工,20100921,11.7335,9.0244,1.289,563515.82,350430.0512
932,002479.SZ,002479,富春环保,浙江,火力发电,20100921,61.0612,42.3925,1.9801,765349.6,759576.9243
933,002480.SZ,002480,新筑股份,四川,机械基件,20100921,186.9151,,1.1065,246179.608,240638.7874
934,002481.SZ,002481,双塔食品,山东,食品,20100921,99.0535,48.0833,3.3322,910161.48,810417.4398
935,002482.SZ,002482,广田集团,深圳,装修装饰,20100929,19.4152,32.0796,0.9421,676403.0491,672889.6222
936,002483.SZ,002483,润邦股份,江苏,工程机械,20100929,41.696,47.3978,1.0731,273013.7906,272519.4393
937,002484.SZ,002484,江海股份,江苏,元器件,20100929,23.0292,23.8595,1.6612,560826.9434,525389.2248
938,002485.SZ,002485,希努尔,山东,服饰,20101015,26.2943,25.0602,1.4708,338912.0,338912.0
939,002486.SZ,002486,嘉麟杰,上海,服饰,20101015,163.2888,,3.1157,287040.0,287040.0
940,002487.SZ,002487,大金重工,辽宁,钢加工,20101015,46.1794,22.8338,1.4936,289756.98,280499.6363
941,002488.SZ,002488,金固股份,浙江,汽车配件,20101021,48.8358,72.4232,2.0002,801971.8149,609752.3229
942,002489.SZ,002489,浙江永强,浙江,家居用品,20101021,,21.6102,2.3349,781089.4046,674448.4366
943,002490.SZ,002490,山东墨龙,山东,化工机械,20101021,32.7848,,1.587,303182.392,132077.265
944,002491.SZ,002491,通鼎互联,江苏,通信设备,20101021,15.0619,47.4685,1.6603,850286.8191,792966.6421
945,002492.SZ,002492,恒基达鑫,广东,仓储物流,20101102,36.5027,43.9747,1.6588,210195.0,206630.3741
946,002493.SZ,002493,荣盛石化,浙江,化纤,20101102,44.6533,42.6088,3.2326,7178153.9428,6636306.421
947,002494.SZ,002494,华斯股份,河北,服饰,20101102,111.5625,110.7002,0.9963,188153.6792,143970.0221
948,002495.SZ,002495,佳隆股份,广东,食品,20101102,76.8302,96.8694,2.2811,270395.7984,206327.187
949,002496.SZ,002496,辉丰股份,江苏,农药化肥,20101109,,,1.5661,464329.1675,298375.5562
950,002497.SZ,002497,雅化集团,四川,化工原料,20101109,31.4705,51.9975,2.0997,577130.4168,509232.6693
951,002498.SZ,002498,汉缆股份,山东,电气设备,20101109,44.1823,22.1377,1.9836,978078.024,978078.024
952,002499.SZ,002499,*ST科林,江苏,环境保护,20101109,,,4.4704,72198.0,72191.9549
953,002500.SZ,002500,山西证券,山西,证券,20101115,98.4734,35.5781,1.7233,2183775.8181,2183775.8181
954,002501.SZ,002501,*ST利源,吉林,铝,20101117,,,0.5879,162787.9677,152100.6645
955,002502.SZ,002502,鼎龙文化,广东,影视音像,20101117,,,1.3235,220976.0206,179137.1772
956,002503.SZ,002503,搜于特,广东,服饰,20101117,18.8354,63.0172,1.2511,695813.7141,477609.2813
957,002504.SZ,002504,弘高创意,北京,装修装饰,20101118,397.0079,,3.4994,300559.5532,121462.8485
958,002505.SZ,002505,大康农业,湖南,农业综合,20101118,,,2.1156,965425.5072,965425.5072
959,002506.SZ,002506,协鑫集成,上海,电气设备,20101118,753.4852,321.6756,7.8834,3399780.2622,3391276.1684
960,002507.SZ,002507,涪陵榨菜,重庆,食品,20101123,29.9415,30.178,7.1167,1981286.6749,1951602.4887
961,002508.SZ,002508,老板电器,浙江,家用电器,20101123,20.3641,19.3904,4.7069,3000814.0461,2956156.2695
962,002509.SZ,002509,天广中茂,福建,专用机械,20101123,,,0.8585,376366.3971,315353.716
963,002510.SZ,002510,天汽模,天津,汽车配件,20101125,17.1886,18.2197,1.3589,364657.0483,311624.5481
964,002511.SZ,002511,中顺洁柔,广东,造纸,20101125,43.2874,33.1164,4.5865,1761767.6535,1702860.1627
965,002512.SZ,002512,达华智能,福建,元器件,20101203,,,4.2418,616702.3923,471280.1707
966,002513.SZ,002513,蓝丰生化,江苏,农药化肥,20101203,,,1.4853,249963.4143,231083.4171
967,002514.SZ,002514,宝馨科技,江苏,机械基件,20101203,32.9559,32.6194,3.0382,310813.2221,227509.9366
968,002515.SZ,002515,金字火腿,浙江,食品,20101203,,208.6537,4.3475,577204.8352,484438.2071
969,002516.SZ,002516,旷达科技,江苏,纺织,20101207,17.2462,25.8892,1.1258,400068.1215,247956.3182
970,002517.SZ,002517,恺英网络,福建,互联网,20101207,31.4758,,1.1155,548891.9967,408010.6914
971,002518.SZ,002518,科士达,深圳,电器仪表,20101207,23.39,22.5904,2.1251,538179.5441,515743.2061
972,002519.SZ,002519,银河电子,江苏,通信设备,20101207,,,1.6393,416779.4323,367947.2411
973,002520.SZ,002520,日发精机,浙江,机床制造,20101210,34.1092,25.3642,1.8598,514741.6692,338707.8661
974,002521.SZ,002521,齐峰新材,山东,造纸,20101210,49.9318,29.7351,0.8463,291369.9474,250274.4479
975,002522.SZ,002522,浙江众成,浙江,塑料,20101210,145.768,80.2549,2.8635,523540.4857,494297.5277
976,002523.SZ,002523,天桥起重,湖南,工程机械,20101210,41.3472,52.8108,2.1261,441991.9296,420737.1957
977,002524.SZ,002524,光正集团,新疆,医疗保健,20101217,,91.7954,5.542,518308.239,486648.331
978,002526.SZ,002526,山东矿机,山东,工程机械,20101217,25.8191,18.9717,1.5093,393997.4378,359593.6537
979,002527.SZ,002527,新时达,上海,电器仪表,20101224,,,1.2462,311334.5025,224724.815
980,002528.SZ,002528,英飞拓,深圳,IT设备,20101224,45.4247,67.1605,1.69,630503.0931,550043.4337
981,002529.SZ,002529,海源复材,福建,专用机械,20101224,,,1.0502,141960.0,141960.0
982,002530.SZ,002530,金财互联,江苏,软件服务,20101231,30.2079,29.6863,2.0223,879179.6413,419287.2565
983,002531.SZ,002531,天顺风能,江苏,电气设备,20101231,24.2815,17.3324,2.0172,1140351.2091,1133933.1748
984,002532.SZ,002532,新界泵业,浙江,农用机械,20101231,22.6473,23.5315,2.1417,296314.1335,253775.6147
985,002533.SZ,002533,金杯电工,湖南,电气设备,20101231,21.1012,17.1145,1.1593,279764.1396,256017.512
986,002534.SZ,002534,杭锅股份,浙江,专用机械,20110110,24.0473,17.9783,1.8122,586977.0849,579457.4174
987,002535.SZ,002535,林州重机,河南,工程机械,20110111,,,0.8835,245315.0206,174206.9484
988,002536.SZ,002536,飞龙股份,河南,汽车配件,20110111,9.2433,18.4143,1.084,226822.4517,213440.5658
989,002537.SZ,002537,海联金汇,山东,汽车整车,20110110,92.3977,,1.9673,1231099.8866,1225456.8866
990,002538.SZ,002538,司尔特,安徽,农药化肥,20110118,11.2932,10.7783,0.929,338952.7736,329674.5398
991,002539.SZ,002539,云图控股,四川,农药化肥,20110118,26.9592,21.7273,1.4811,473736.9,284002.7919
992,002540.SZ,002540,亚太科技,江苏,铝,20110118,13.3801,15.8849,1.1177,501859.1525,353498.4809
993,002541.SZ,002541,鸿路钢构,安徽,钢加工,20110118,10.5611,10.4289,0.9315,439400.1177,310031.2124
994,002542.SZ,002542,中化岩土,北京,建筑工程,20110128,,,,,
995,002543.SZ,002543,万和电气,广东,家用电器,20110128,14.4333,12.4667,2.0281,705676.4,598666.5878
996,002544.SZ,002544,杰赛科技,广东,软件服务,20110128,560.7683,298.5231,3.676,772775.7187,693631.9417
997,002545.SZ,002545,东方铁塔,山东,农药化肥,20110211,19.4214,17.8584,1.1333,867111.2719,719420.4199
998,002546.SZ,002546,新联电子,江苏,电气设备,20110211,20.5537,19.7671,1.1021,321108.902,301032.923
999,002547.SZ,002547,春兴精工,江苏,通信设备,20110218,203.6304,360.8654,3.248,814457.2753,550809.3727
1000,002548.SZ,002548,金新农,深圳,饲料,20110218,,,2.6015,436704.5443,401576.615
1001,002549.SZ,002549,凯美特气,湖南,环境保护,20110218,34.6891,28.7679,3.3504,325571.4,323762.6309
1002,002550.SZ,002550,千红制药,江苏,生物制药,20110218,26.6,25.4127,2.5728,588788.5,416271.8084
1003,002551.SZ,002551,尚荣医疗,深圳,医疗保健,20110225,33.0183,61.2365,1.3832,322624.4096,204084.9281
1004,002552.SZ,002552,宝鼎科技,浙江,机械基件,20110225,193.1919,93.1371,8.3664,554280.5318,362269.5886
1005,002553.SZ,002553,南方轴承,江苏,汽车配件,20110225,20.341,47.9184,2.634,183396.0,123473.0439
1006,002554.SZ,002554,惠博普,北京,石油开采,20110225,,,1.8614,323384.62,232496.2707
1007,002555.SZ,002555,三七互娱,安徽,互联网,20110302,38.5377,28.875,5.9588,3886543.1225,2425341.3446
1008,002556.SZ,002556,辉隆股份,安徽,其他商业,20110302,25.6392,39.6349,1.494,355212.0,354215.5764
1009,002557.SZ,002557,洽洽食品,安徽,食品,20110302,39.2308,32.0049,4.9176,1697943.0,1697943.0
1010,002558.SZ,002558,巨人网络,重庆,互联网,20110302,32.8395,44.103,4.3427,3540640.5011,3540640.5011
1011,002559.SZ,002559,亚威股份,江苏,机床制造,20110303,25.9075,24.2544,1.8175,288939.2432,246895.5219
1012,002560.SZ,002560,通达股份,河南,电气设备,20110303,,60.8548,1.4797,241013.8639,146790.2896
1013,002561.SZ,002561,徐家汇,上海,百货,20110303,14.5067,15.7303,1.5031,335520.741,320499.7635
1014,002562.SZ,002562,兄弟科技,浙江,化学制药,20110310,203.8299,,2.0446,444701.0429,265772.3634
1015,002563.SZ,002563,森马服饰,浙江,服饰,20110311,15.9335,15.6065,2.3347,2698536.1,1848510.367
1016,002564.SZ,002564,天沃科技,江苏,建筑工程,20110310,54.8875,141.312,1.0969,409475.7578,408899.1097
1017,002565.SZ,002565,顺灏股份,上海,造纸,20110318,68.706,62.7783,3.2175,696523.0978,693856.225
1018,002566.SZ,002566,益盛药业,吉林,中成药,20110318,30.0868,29.165,1.0876,207837.6048,143932.284
1019,002567.SZ,002567,唐人神,湖南,饲料,20110325,62.6207,61.3742,2.4825,857485.069,795227.4208
1020,002568.SZ,002568,百润股份,上海,红黄酒,20110325,117.0555,65.2918,7.5087,1448689.9856,972280.7156
1021,002569.SZ,002569,*ST步森,浙江,服饰,20110412,,,5.2697,136229.73,136001.3183
1022,002570.SZ,002570,贝因美,浙江,乳制品,20110412,152.2082,,3.7149,625782.24,625748.733
1023,002571.SZ,002571,德力股份,安徽,玻璃,20110412,,,1.2701,185392.6811,134416.7559
1024,002572.SZ,002572,索菲亚,广东,家居用品,20110412,16.9427,16.4613,3.1972,1624931.0377,1134809.277
1025,002573.SZ,002573,清新环境,北京,环境保护,20110422,13.1009,19.5105,1.4119,687689.0556,685942.2975
1026,002574.SZ,002574,明牌珠宝,浙江,服饰,20110422,29.3932,27.614,0.8235,268752.0,268752.0
1027,002575.SZ,002575,群兴玩具,广东,文教休闲,20110422,631.0923,,4.9757,436830.24,436221.429
1028,002576.SZ,002576,通达动力,江苏,电气设备,20110428,82.6897,53.2452,1.7999,160147.0,159482.7964
1029,002577.SZ,002577,雷柏科技,深圳,IT设备,20110428,380.0625,,2.6143,306641.92,304347.1039
1030,002578.SZ,002578,闽发铝业,福建,铝,20110428,87.4777,63.07,2.2216,313225.5748,204569.6522
1031,002579.SZ,002579,中京电子,广东,元器件,20110506,52.6932,32.9885,3.8991,429755.0007,402578.7231
1032,002580.SZ,002580,圣阳股份,山东,电气设备,20110506,111.4838,78.0237,1.4928,180151.0774,161235.5969
1033,002581.SZ,002581,未名医药,山东,生物制药,20110520,,,1.7177,482926.449,293379.1299
1034,002582.SZ,002582,好想你,河南,食品,20110520,33.8691,28.7861,1.3139,438847.2202,350435.9068
1035,002583.SZ,002583,海能达,深圳,通信设备,20110527,34.5631,36.2833,2.6708,1647986.7804,939709.8773
1036,002584.SZ,002584,西陇科学,广东,化工原料,20110602,38.3211,141.8877,1.4792,279733.4497,182169.7488
1037,002585.SZ,002585,双星新材,江苏,塑料,20110602,16.5518,27.574,0.6996,531887.9191,392008.4175
1038,002586.SZ,002586,ST围海,浙江,建筑工程,20110602,15.1563,24.4378,0.7272,383314.9442,246364.0089
1039,002587.SZ,002587,奥拓电子,深圳,元器件,20110610,26.5085,22.9183,3.5622,476257.6005,296889.666
1040,002588.SZ,002588,史丹利,山东,农药化肥,20110610,22.9127,38.8783,1.0014,439615.92,285804.9434
1041,002589.SZ,002589,瑞康医药,山东,医药商业,20110610,14.7832,21.9703,1.2974,1151103.5103,889414.0844
1042,002590.SZ,002590,万安科技,浙江,汽车配件,20110610,,,1.7652,318965.2058,288926.4389
1043,002591.SZ,002591,恒大高新,江西,化工原料,20110621,81.8017,30.1154,2.2453,285559.1214,169340.6802
1044,002592.SZ,002592,八菱科技,广西,汽车配件,20111111,535.5526,,2.1043,389580.3409,337939.2569
1045,002593.SZ,002593,日上集团,福建,汽车配件,20110628,29.4657,28.7714,1.2684,240480.73,160222.8048
1046,002594.SZ,002594,比亚迪,深圳,汽车整车,20110630,44.0398,43.3039,2.3354,12243905.1332,5119289.4134
1047,002595.SZ,002595,豪迈科技,山东,专用机械,20110628,20.5005,18.641,3.2058,1515200.0,998235.416
1048,002596.SZ,002596,海南瑞泽,海南,其他建材,20110707,51.2557,92.3497,1.7348,625960.5186,488778.9277
1049,002597.SZ,002597,金禾实业,安徽,化工原料,20110707,11.5238,13.6696,2.6052,1050487.8012,1039366.1573
1050,002598.SZ,002598,山东章鼓,山东,机械基件,20110707,22.5039,20.7834,2.2311,189072.0,163685.2438
1051,002599.SZ,002599,盛通股份,北京,广告包装,20110715,17.9743,17.0987,1.3276,223158.5123,139001.94
1052,002600.SZ,002600,领益智造,广东,元器件,20110715,,44.6089,6.5621,7901527.3658,1989682.5626
1053,002601.SZ,002601,龙蟒佰利,河南,化工原料,20110715,11.0414,10.599,1.854,2523769.9441,2517762.6361
1054,002602.SZ,002602,世纪华通,浙江,互联网,20110728,54.7198,25.173,2.2006,5265486.6748,2291676.3658
1055,002603.SZ,002603,以岭药业,河北,中成药,20110728,23.0502,22.5565,1.7454,1381221.0375,1133064.6082
1056,002605.SZ,002605,姚记科技,上海,文教休闲,20110805,42.9556,17.5542,3.8704,557181.9567,376221.47
1057,002606.SZ,002606,大连电瓷,辽宁,电气设备,20110805,,74.8461,2.5879,237977.664,237452.064
1058,002607.SZ,002607,中公教育,安徽,文教休闲,20110810,105.9206,58.9531,48.1731,12211450.7902,1321143.0923
1059,002608.SZ,002608,江苏国信,江苏,火力发电,20110810,10.9377,9.5056,1.054,2795778.981,787275.9937
1060,002609.SZ,002609,捷顺科技,深圳,软件服务,20110815,62.8156,51.7211,3.022,594213.9617,337286.0328
1061,002610.SZ,002610,爱康科技,江苏,电气设备,20110815,57.6619,153.468,1.2162,722748.4443,706314.5987
1062,002611.SZ,002611,东方精工,广东,轻工机械,20110830,,,2.0214,884389.2532,532042.7099
1063,002612.SZ,002612,朗姿股份,北京,服饰,20110830,17.7995,20.4797,1.2198,374595.9106,192813.6746
1064,002613.SZ,002613,北玻股份,河南,专用机械,20110830,67.4314,,1.6854,251161.56,136439.4277
1065,002614.SZ,002614,奥佳华,福建,医疗保健,20110909,12.6042,16.4615,1.7001,553478.775,331851.2975
1066,002615.SZ,002615,哈尔斯,浙江,家居用品,20110909,22.7156,20.8545,2.5638,225720.0,123887.2542
1067,002616.SZ,002616,长青集团,广东,环境保护,20110920,33.9781,21.5452,2.4583,566798.722,350986.9816
1068,002617.SZ,002617,露笑科技,浙江,电气设备,20110920,,,2.7263,836910.3124,590035.392
1069,002618.SZ,002618,丹邦科技,深圳,元器件,20110920,257.1958,275.3595,3.7522,653668.56,653668.56
1070,002619.SZ,002619,艾格拉斯,浙江,互联网,20110929,8.1543,9.7392,0.8188,546089.2844,420560.4461
1071,002620.SZ,002620,瑞和股份,深圳,装修装饰,20110929,15.2771,13.6041,0.981,225663.48,180964.9628
1072,002621.SZ,002621,美吉姆,辽宁,文教休闲,20110929,222.1081,68.9662,5.4358,700785.4495,645558.2565
1073,002622.SZ,002622,融钰集团,吉林,综合类,20111018,69.7659,920.1778,1.9929,257040.0,257033.115
1074,002623.SZ,002623,亚玛顿,江苏,玻璃,20111013,27.1608,128.6747,0.9685,215200.0,214626.5256
1075,002624.SZ,002624,完美世界,浙江,影视音像,20111028,22.3292,20.4352,3.9942,3809580.6612,3418366.5586
1076,002625.SZ,002625,光启技术,浙江,汽车配件,20111103,323.8011,199.4104,2.9773,2283863.1337,541499.1259
1077,002626.SZ,002626,金达威,福建,食品,20111028,17.3754,21.1594,3.9494,1194125.4926,1193951.1626
1078,002627.SZ,002627,宜昌交运,湖北,公共交通,20111103,29.01,22.9916,1.2544,275553.0302,228789.4241
1079,002628.SZ,002628,成都路桥,四川,建筑工程,20111103,158.7304,91.6041,1.2344,338496.4657,322357.7971
1080,002629.SZ,002629,*ST仁智,浙江,石油开采,20111103,,,45.8344,63851.94,53413.0671
1081,002630.SZ,002630,华西能源,四川,专用机械,20111111,,,0.885,282211.2,232184.177
1082,002631.SZ,002631,德尔未来,江苏,家居用品,20111111,45.562,70.441,2.7288,473014.108,460841.5624
1083,002632.SZ,002632,道明光学,浙江,化工原料,20111122,19.277,17.5383,2.034,395995.8231,365991.9011
1084,002633.SZ,002633,申科股份,浙江,机械基件,20111122,303.6972,,2.3998,123450.0,122971.6313
1085,002634.SZ,002634,棒杰股份,浙江,服饰,20111205,232.4524,167.5227,6.2964,421817.3561,290658.0802
1086,002635.SZ,002635,安洁科技,江苏,IT设备,20111125,19.1345,23.1675,1.5695,1047599.3079,551090.2287
1087,002636.SZ,002636,金安国纪,上海,元器件,20111125,20.226,31.7917,2.2403,592592.0,200609.6667
1088,002637.SZ,002637,赞宇科技,浙江,日用化工,20111125,18.609,12.6057,1.2933,331381.12,291301.0134
1089,002638.SZ,002638,勤上股份,广东,文教休闲,20111125,,,1.2269,482942.0125,311439.6225
1090,002639.SZ,002639,雪人股份,福建,专用机械,20111205,365.7891,97.8337,2.4489,563524.8332,444804.7658
1091,002640.SZ,002640,跨境通,山西,互联网,20111208,17.3125,21.6661,1.34,1078164.6004,748604.3738
1092,002641.SZ,002641,永高股份,浙江,塑料,20111208,22.4024,13.3736,1.7103,548121.6,444220.0453
1093,002642.SZ,002642,*ST荣联,北京,软件服务,20111220,,,1.3921,392317.1256,308739.1796
1094,002643.SZ,002643,万润股份,山东,化工原料,20111220,26.5493,23.3851,2.5137,1180054.9131,1180054.9131
1095,002644.SZ,002644,佛慈制药,甘肃,中成药,20111222,47.1617,38.8898,2.3228,350310.702,350310.702
1096,002645.SZ,002645,华宏科技,江苏,专用机械,20111220,24.1939,20.5898,1.9746,380019.1361,324764.0923
